,PhaseSpace,ChannelCorrelation,PeakMeter,RMS,CrestFactor,PhaseSpaceLow,ChannelCorrelationLow,PeakMeterLow,RMSLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,PeakMeterMid,RMSMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,PeakMeterHigh,RMSHigh,CrestFactorHigh
491.0,0.0675,0.9395229957294131,-2.089070028866711,-15.635425585652598,13.546355556785887,0.0125,0.9671759939503988,-18.10037650303478,-28.472642127067353,10.372265624032572,0.045,0.9200718656864825,-7.4655370333580064,-10.676597567704293,3.211060534346287,0.0475,0.9783081048871244,-6.503775814334637,-16.467260679857375,9.963484865522737
492.0,0.065,0.968664328154204,-3.3948602736257967,-16.497989468987186,13.103129195361388,0.005,0.8965103275911042,-28.364998070683953,-38.413009459460305,10.048011388776352,0.065,0.9688788267298625,-3.494520414590081,-52.544450380530506,49.04992996594042,0.035,0.9698726466191341,-9.708474719367826,-46.479894954424374,36.771420235056546
493.0,0.0575,0.9704463583973691,-5.123334375395089,-16.032470211583863,10.909135836188774,0.005,0.8921917348107494,-33.44172308298008,-38.16161482016382,4.719891737183737,0.055,0.9708244727875349,-5.35105180405491,-19.559785668136556,14.208733864081646,0.025,0.960543502685758,-13.428626651108889,-32.70789844337631,19.27927179226742
494.0,0.0325,0.8668522336289667,-10.357776386522591,-36.81177588443812,26.45399949791553,0.005,0.8339106492741224,-37.81691854095645,-73.88666776879091,36.069749227834464,0.025,0.8542128451243508,-12.461536154464003,-21.624873352084645,9.163337197620642,0.015,0.9315711307969607,-17.097737356838554,-60.463780638007506,43.366043281168956
495.0,0.0275,0.7856445781717628,-9.75141051505021,-14.828884094030169,5.0774735789799585,0.005,0.878674946107763,-40.06574126794962,-50.01590754177084,9.950166273821218,0.02,0.736818503413014,-14.55840992441244,-30.00265361194707,15.444243687534632,0.02,0.8950488909708114,-14.749089582266874,-24.98056449885402,10.231474916587144
496.0,0.0975,0.9788495408314959,-0.1176906347385094,-2.886163130270733,2.7684724955322237,0.0675,0.9991491316644184,-3.247521223088259,-14.010790729832884,10.763269506744624,0.0525,0.9504721907049247,-4.591378330128616,-13.638413411255454,9.04703508112684,0.0525,0.9253454155583916,-4.459533734825111,-28.602458625313737,24.142924890488626
497.0,0.0925,0.9708912323927201,-0.24108489274542544,-14.837657720673183,14.596572827927758,0.0675,0.9995304838398475,-3.4595321547052245,-16.711833262180793,13.252301107475569,0.0425,0.8391653188825071,-6.616742437037511,-21.47824963935775,14.861507202320237,0.0425,0.9701056649014033,-7.532716593805721,-17.424387727712034,9.891671133906314
498.0,0.085,0.9599979387761849,-0.3042692026815797,-6.258687463563773,5.954418260882194,0.06,0.9996382124611206,-3.668517218769873,-30.766621592877637,27.098104374107763,0.0175,0.2316395506949968,-14.327397143311838,-43.895244380559205,29.567847237247367,0.025,0.9760764328852215,-12.51951181715605,-28.335424677461333,15.815912860305282
499.0,0.0675,0.9720199876715291,-2.5299323674087937,-11.100534557637767,8.570602190228973,0.055,0.999809921592961,-4.8294479635464285,-24.699618474925753,19.870170511379325,0.015,0.2939334471299723,-17.06528254166564,-56.480799424425776,39.41551688276014,0.0275,0.9589504493369515,-11.811096137425409,-31.290833566107917,19.47973742868251
500.0,0.075,0.9778382184503326,-2.529577674812707,-23.64005320925935,21.110475534446643,0.03,0.999657433766388,-9.906017658959156,-30.026829255582097,20.120811596622943,0.0525,0.9635120742935318,-5.69507356675791,-20.962344634264625,15.267271067506716,0.02,0.9292603713418446,-15.404730017450527,-34.72587164540235,19.321141627951825
501.0,0.0625,0.9640299361997576,-4.236439171516563,-19.60564899689547,15.36920982537891,0.04,0.999760661397453,-8.731126380418942,-19.38153932193656,10.650412941517619,0.035,0.9133898422576022,-9.814957162746719,-19.39994716172446,9.58498999897774,0.015,0.9313076944800693,-17.486409347557448,-29.12969504730578,11.643285699748333
502.0,0.085,0.9749174608306195,-0.13140456330420253,-9.175474396781134,9.04406983347693,0.0325,0.9993641267068278,-9.124097621159013,-12.637972396445532,3.513874775286519,0.03,0.9114250068920206,-10.915978356498151,-22.637570003333906,11.721591646835755,0.05,0.9874787047165217,-6.0862771634753905,-22.476571218752035,16.390294055276645
503.0,0.1,0.995439469175273,0.0,-0.33782567545931447,0.33782567545931447,0.0775,0.999779105640966,-2.298382598969167,-18.990938423114095,16.69255582414493,0.0825,0.9921578695538709,-1.4274465230109168,-17.56368317814343,16.136236655132514,0.0425,0.9672457528050213,-6.647290672828192,-37.503714516077984,30.856423843249793
504.0,0.1,0.9935735538458896,-0.09917089331498306,-2.479357814693439,2.3801869213784563,0.075,0.9998157888562771,-2.408820049609887,-6.681869696021678,4.273049646411792,0.0525,0.9828361019667452,-4.998064686696855,-6.9461177515329044,1.9480530648360492,0.025,0.9076247665876789,-13.43700678918389,-40.09303077887073,26.656023989686837
505.0,0.1,0.9930593855996412,-0.14136745416194477,-5.652124706731948,5.510757252570003,0.0625,0.9998237077368632,-4.307326227074268,-5.5241620265470015,1.216835799472734,0.0575,0.9742468438798436,-5.111561629410196,-14.179622423088933,9.068060793678736,0.01,0.8695985350986314,-20.242963086269118,-27.245086508629054,7.0021234223599365
506.0,0.0875,0.9838730896062018,-0.9287675260806095,-22.9805395546749,22.05177202859429,0.05,0.9996551327594163,-5.5469992986777985,-13.178177765403118,7.63117846672532,0.0475,0.9463425006770905,-6.630199204464901,-31.931849416828758,25.301650212363857,0.0175,0.956234872330616,-15.493167017074516,-19.098437493804774,3.605270476730258
507.0,0.06,0.9435435350397743,-4.462104822382519,-21.1453099877891,16.683205165406584,0.025,0.9971905423972882,-10.816821939882766,-27.840221577156306,17.023399637273542,0.05,0.9303490892090786,-5.977682391547644,-8.335941018979442,2.3582586274317983,0.025,0.9904288780348391,-12.492280303966048,-22.59307744277614,10.10079713881009
508.0,0.06,0.9669522693276088,-4.287530240377481,-19.19743724373526,14.909907003357777,0.0075,0.9958548477150239,-24.48522356714164,-70.54228395800092,46.05706039085928,0.0475,0.960609798750216,-6.8282826779229335,-18.999289201212555,12.171006523289622,0.0325,0.9938540757783074,-10.004468585223771,-19.79987824299478,9.795409657771009
