,PhaseSpace,ChannelCorrelation,PeakMeter,RMS,CrestFactor,PhaseSpaceLow,ChannelCorrelationLow,PeakMeterLow,RMSLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,PeakMeterMid,RMSMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,PeakMeterHigh,RMSHigh,CrestFactorHigh
0.0,0.005,0.8216033137075308,-54.891958466351475,-74.74597369152148,19.85401522517001,0.005,0.9252400011901507,-62.80919239211873,-85.73799321189472,22.928800819775986,0.005,0.8275736780090543,-62.60745734836205,-77.86497396390143,15.257516615539387,0.005,0.4431364617494346,-62.908071885014365,-86.51442389118365,23.60635200616929
1.0,0.005,0.8843874532388076,-51.619029674323,-73.40703789890921,21.788008224586207,0.005,0.8904243866536221,-55.42070265654462,-55.42070265654462,0.0,0.005,0.6611906012228013,-65.42396252282171,-94.46863189228792,29.044669369466206,0.005,0.4249801613558628,-61.85435947742002,-75.44546997813451,13.591110500714493
2.0,0.005,0.6928059843402679,-53.40703789890922,-59.42763781218885,6.020599913279625,0.005,0.915256285218302,-54.867461414375015,-67.77611981652355,12.908658402148532,0.005,0.7198720598662569,-65.14275999418669,-77.58381853042911,12.441058536242423,0.005,0.38901171020311537,-58.089531245876316,-75.34844958623833,17.258918340362015
3.0,0.005,0.7798367502656048,-53.787502645177824,-65.20354859712823,11.416045951950409,0.005,0.8372927019070081,-61.18063924871479,-77.53940367459731,16.35876442588252,0.005,0.7047116804819319,-64.65971617668743,-99.96287172824844,35.30315555156102,0.005,0.4120690650578965,-58.13797967734701,-66.11296746139789,7.9749877840508745
4.0,0.005,0.8729218664684555,-48.581802085699394,-50.84644162720038,2.2646395415009835,0.005,0.9212719658718872,-58.06074194075214,-87.85656194240168,29.795820001649545,0.005,0.7260905488429537,-62.14077906343449,-76.85942779526314,14.718648731828651,0.005,0.43303860461853594,-55.552218662503215,-90.64745889724696,35.09524023474375
5.0,0.005,0.8797457967911552,-47.96357278607907,-61.06103874121523,13.097465955136158,0.005,0.9239360673372977,-52.29235340147141,-87.37254693458698,35.08019353311557,0.005,0.5673417445922712,-60.038227556478596,-68.54035752751622,8.502129971037625,0.005,0.47642105760559744,-55.987707339331195,-73.6996480080195,17.7119406686883
6.0,0.005,0.8896298248564463,-47.51141697116962,-66.78717351808073,19.27575654691111,0.005,0.9656616189494321,-51.944025853148744,-54.178881840004564,2.2348559868558198,0.005,0.5480526460349647,-60.38617129773107,-73.7889974663497,13.402826168618631,0.005,0.30810255680670984,-53.95432951093169,-70.33188358482244,16.377554073890742
7.0,0.005,0.8844297451655079,-47.32461644608676,-73.40703789890921,26.08242145282245,0.005,0.9312192798378309,-53.81379025947032,-53.81379025947032,0.0,0.005,0.5552941580086578,-61.93406984400323,-91.21493308109217,29.280863237088937,0.005,0.39984756291470774,-54.28835129516243,-61.49157522652857,7.203223931366139
8.0,0.005,0.8348616815345841,-47.32461644608676,-61.36583807234997,14.041221626263216,0.005,0.9444577958474304,-51.741010120509294,-70.07617415523441,18.335164034725118,0.005,0.5790978223204448,-59.8804941901668,-69.21479970252119,9.33430551235439,0.005,0.3672433911411959,-53.63303799701362,-71.33707924013224,17.704041243118617
9.0,0.005,0.8475732080442547,-47.83196587985263,-80.76657360480111,32.93460772494848,0.005,0.9409170274102129,-50.37864130408197,-65.80889436721854,15.430253063136576,0.005,0.6512765671670175,-59.568462476231325,-72.24072356197026,12.672261085738931,0.005,0.41245820119545445,-54.63422792839786,-73.70377138277901,19.069543454381147
