,PhaseSpace,ChannelCorrelation,PeakMeter,RMS,CrestFactor,PhaseSpaceLow,ChannelCorrelationLow,PeakMeterLow,RMSLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,PeakMeterMid,RMSMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,PeakMeterHigh,RMSHigh,CrestFactorHigh
726.0,0.06,-0.5112822696204807,-4.5992027622684954,-6.269591852213399,1.6703890899449032,0.0375,-0.9373828685809937,-8.465333543709065,-14.416958071910184,5.951624528201119,0.04,0.5486807617562732,-8.675060661126725,-17.295387348653122,8.620326687526397,0.01,0.7831366454905985,-21.820842298131197,-38.67380993114051,16.852967633009314
727.0,0.055,-0.5631305536986064,-5.29328216545367,-7.505754106921625,2.212471941467955,0.0375,-0.9558372991191805,-8.163623672120032,-16.305846508793067,8.142222836673035,0.0375,0.6666193378675646,-7.663983488426807,-18.332592543336172,10.668609054909364,0.0075,0.6383952309667464,-25.209670185717933,-48.14121400230227,22.931543816584337
728.0,0.0575,-0.5732658899419307,-5.160707523950613,-11.912798295790438,6.752090771839825,0.0375,-0.9382913336435603,-8.796320709747933,-15.964004546975719,7.167683837227786,0.03,0.7035150337197724,-10.783640905560306,-23.368096049463922,12.584455143903616,0.005,0.24317590918371962,-32.03286275303948,-49.50216528537932,17.46930253233984
729.0,0.0475,-0.6702529398755914,-6.5236853205033905,-12.00311303874063,5.479427718237239,0.035,-0.838529534391469,-9.534314712477888,-17.310384496021804,7.776069783543916,0.0275,0.507549260810702,-12.025451246402374,-43.582548366870355,31.55709712046798,0.005,-0.003622944519520772,-34.044148446132226,-60.93207287199178,26.887924425859552
730.0,0.0425,-0.6083136410684075,-7.829353974965102,-16.081291117225323,8.251937142260221,0.035,-0.730306502157693,-9.579802966898376,-23.89918632297703,14.319383356078655,0.02,0.26148758134117733,-15.792490191310682,-39.280498839394696,23.488008648084012,0.005,0.07759939100622379,-35.0294532195337,-67.82979654281777,32.800343323284075
731.0,0.0375,-0.5883169880476906,-8.608898717661312,-9.959984108983635,1.3510853913223233,0.0325,-0.7243675260440863,-9.563923306174352,-52.57502345430247,43.011100148128115,0.02,0.24306668224503727,-15.018317561822439,-23.67819590225761,8.65987834043517,0.005,0.2510127434549011,-37.069325885793894,-46.176499801512364,9.10717391571847
732.0,0.04,-0.666569047561939,-7.351763729449586,-9.485094025258174,2.1333302958085882,0.03,-0.824890401198171,-9.503240837878774,-28.708143808631426,19.204902970752652,0.02,-0.0200900797411709,-15.573776924513663,-43.83345779016505,28.259680865651386,0.005,0.15846751431293976,-34.692332194570675,-47.28917575701488,12.596843562444207
733.0,0.0425,-0.5014340728147937,-6.697306767135247,-7.790269359872484,1.092962592737237,0.0275,-0.7661664056828472,-9.448030261982144,-52.97059495534321,43.52256469336106,0.0225,0.1414315573293262,-12.507841932961467,-19.652549995869816,7.144708062908348,0.01,0.895001522636951,-23.510903805383506,-52.17177194791959,28.66086814253608
734.0,0.065,0.2965120432982888,-3.7884293324541893,-7.638859223627353,3.850429891173164,0.03,-0.5027737303970538,-9.14273559177456,-19.492307354103758,10.349571762329198,0.0575,0.8728249947309424,-4.356722791726689,-26.6449915449568,22.28826875323011,0.015,0.9544806412193589,-17.138676483217644,-29.781164982474255,12.642488499256611
735.0,0.08,0.2924931947023877,-1.8700136779367846,-13.842122882781387,11.972109204844603,0.035,-0.40852836768464346,-8.31403440520872,-16.509377037727443,8.195342632518724,0.0525,0.8808784238512023,-4.865709021177301,-15.928347701274681,11.06263868009738,0.0225,0.9427498405596125,-13.264938378021098,-42.83490672446472,29.569968346443623
736.0,0.085,0.08180170296109088,-0.7071343380151316,-12.346567188372203,11.639432850357071,0.04,-0.47392401992889854,-8.172553197966502,-17.853483573402592,9.68093037543609,0.0525,0.7625688111567561,-5.849760614514784,-23.208689534729707,17.35892892021492,0.02,0.9470258846409448,-14.575503695754959,-46.67260247516727,32.097098779412306
737.0,0.065,-0.030162879370010658,-3.1081177927491357,-28.191985211491485,25.08386741874235,0.04,-0.6173415195236681,-8.217953224754782,-30.04458133035872,21.826628105603938,0.04,0.8375247928513466,-7.564341257791715,-25.512057443649923,17.94771618585821,0.0225,0.9517391456598487,-12.97508773840024,-29.99420301557609,17.01911527717585
738.0,0.0825,0.27750013567897225,-0.8150601368577806,-22.188419799922055,21.373359663064274,0.04,-0.7085645235755684,-7.914569848114597,-19.68033145889339,11.765761610778794,0.055,0.8267952837356968,-4.446025134980434,-18.625156003988376,14.179130869007942,0.0225,0.9426894909739005,-13.9207678178702,-45.93789631834233,32.01712850047213
739.0,0.065,-0.049037601865934026,-3.2835111720056314,-15.380985809363137,12.097474637357506,0.0325,-0.7340215502732622,-8.267817964964483,-15.544722229539332,7.276904264574849,0.0375,0.7984807663787712,-8.233510184947653,-52.856090825942914,44.62258064099526,0.015,0.9305830351047053,-16.98715471112602,-26.6387604592345,9.65160574810848
740.0,0.065,0.016212298921689638,-3.3145142465064175,-4.648857188119254,1.3343429416128365,0.03,-0.6379697584763506,-9.64445528281588,-13.851436697479627,4.206981414663748,0.0225,0.42619303926134405,-13.887152092007973,-42.75795534976331,28.870803257755334,0.04,0.961780269656623,-8.137430299850005,-25.561905696218638,17.424475396368635
741.0,0.0625,0.07804565904721131,-4.114266717008564,-10.49423212904361,6.3799654120350455,0.0275,-0.3733350557523735,-11.007558762418501,-13.610729448509604,2.6031706860911026,0.0175,0.041915183822778,-16.47069246924717,-18.938375622290167,2.467683153042998,0.035,0.9400382123380934,-9.645747822445468,-19.245447807006897,9.599699984561429
742.0,0.0625,0.26057186237555857,-2.6108247425887865,-17.819231448925375,15.20840670633659,0.0275,0.04945701334217188,-11.246815216685814,-15.062887996865527,3.816072780179713,0.015,0.2541452183403123,-16.67288956640857,-25.24988678488914,8.576997218480567,0.04,0.9376456558555332,-7.025722236597424,-33.79803540658691,26.772313169989488
743.0,0.0425,0.19282929259517942,-6.050870844188312,-30.27432444301435,24.22345359882604,0.0275,0.30442129013417857,-10.415195888064959,-22.16872314134061,11.753527253275651,0.0225,0.1443727579764795,-12.563506041198993,-29.298690561934322,16.73518452073533,0.0175,0.8407615489764936,-14.858657337270436,-30.486755664345143,15.628098327074706
